,hospital_beds_per_thousand,date,location,cty_id
1617,1.2,2020-03-09,United Arab Emirates,7
1618,1.2,2020-03-10,United Arab Emirates,7
1619,1.2,2020-03-11,United Arab Emirates,7
1620,1.2,2020-03-12,United Arab Emirates,7
1621,1.2,2020-03-13,United Arab Emirates,7
1622,1.2,2020-03-14,United Arab Emirates,7
1623,1.2,2020-03-15,United Arab Emirates,7
1624,1.2,2020-03-16,United Arab Emirates,7
1625,1.2,2020-03-17,United Arab Emirates,7
1626,1.2,2020-03-18,United Arab Emirates,7
1627,1.2,2020-03-19,United Arab Emirates,7
1628,1.2,2020-03-20,United Arab Emirates,7
1629,1.2,2020-03-21,United Arab Emirates,7
1630,1.2,2020-03-22,United Arab Emirates,7
1631,1.2,2020-03-23,United Arab Emirates,7
1632,1.2,2020-03-24,United Arab Emirates,7
1633,1.2,2020-03-25,United Arab Emirates,7
1634,1.2,2020-03-26,United Arab Emirates,7
1635,1.2,2020-03-27,United Arab Emirates,7
1636,1.2,2020-03-28,United Arab Emirates,7
1637,1.2,2020-03-29,United Arab Emirates,7
1638,1.2,2020-03-30,United Arab Emirates,7
1639,1.2,2020-03-31,United Arab Emirates,7
1640,1.2,2020-04-01,United Arab Emirates,7
1641,1.2,2020-04-02,United Arab Emirates,7
1642,1.2,2020-04-03,United Arab Emirates,7
1643,1.2,2020-04-04,United Arab Emirates,7
1644,1.2,2020-04-05,United Arab Emirates,7
1645,1.2,2020-04-06,United Arab Emirates,7
1646,1.2,2020-04-07,United Arab Emirates,7
1647,1.2,2020-04-08,United Arab Emirates,7
1648,1.2,2020-04-09,United Arab Emirates,7
1649,1.2,2020-04-10,United Arab Emirates,7
1650,1.2,2020-04-11,United Arab Emirates,7
1651,1.2,2020-04-12,United Arab Emirates,7
1652,1.2,2020-04-13,United Arab Emirates,7
1653,1.2,2020-04-14,United Arab Emirates,7
1654,1.2,2020-04-15,United Arab Emirates,7
1655,1.2,2020-04-16,United Arab Emirates,7
1656,1.2,2020-04-17,United Arab Emirates,7
1657,1.2,2020-04-18,United Arab Emirates,7
1658,1.2,2020-04-19,United Arab Emirates,7
1659,1.2,2020-04-20,United Arab Emirates,7
1660,1.2,2020-04-21,United Arab Emirates,7
1661,1.2,2020-04-22,United Arab Emirates,7
1662,1.2,2020-04-23,United Arab Emirates,7
1663,1.2,2020-04-24,United Arab Emirates,7
1664,1.2,2020-04-25,United Arab Emirates,7
1665,1.2,2020-04-26,United Arab Emirates,7
1666,1.2,2020-04-27,United Arab Emirates,7
1667,1.2,2020-04-28,United Arab Emirates,7
1668,1.2,2020-04-29,United Arab Emirates,7
1669,1.2,2020-04-30,United Arab Emirates,7
1670,1.2,2020-05-01,United Arab Emirates,7
1671,1.2,2020-05-02,United Arab Emirates,7
1672,1.2,2020-05-03,United Arab Emirates,7
1673,1.2,2020-05-04,United Arab Emirates,7
1674,1.2,2020-05-05,United Arab Emirates,7
1675,1.2,2020-05-06,United Arab Emirates,7
1676,1.2,2020-05-07,United Arab Emirates,7
1677,1.2,2020-05-08,United Arab Emirates,7
1678,1.2,2020-05-09,United Arab Emirates,7
1679,1.2,2020-05-10,United Arab Emirates,7
1680,1.2,2020-05-11,United Arab Emirates,7
1681,1.2,2020-05-12,United Arab Emirates,7
1682,1.2,2020-05-13,United Arab Emirates,7
1683,1.2,2020-05-14,United Arab Emirates,7
1684,1.2,2020-05-15,United Arab Emirates,7
1685,1.2,2020-05-16,United Arab Emirates,7
1686,1.2,2020-05-17,United Arab Emirates,7
1687,1.2,2020-05-18,United Arab Emirates,7
1688,1.2,2020-05-19,United Arab Emirates,7
1689,1.2,2020-05-20,United Arab Emirates,7
1690,1.2,2020-05-21,United Arab Emirates,7
1691,1.2,2020-05-22,United Arab Emirates,7
1692,1.2,2020-05-23,United Arab Emirates,7
1693,1.2,2020-05-24,United Arab Emirates,7
1694,1.2,2020-05-25,United Arab Emirates,7
1695,1.2,2020-05-26,United Arab Emirates,7
1696,1.2,2020-05-27,United Arab Emirates,7
1697,1.2,2020-05-28,United Arab Emirates,7
1698,1.2,2020-05-29,United Arab Emirates,7
1699,1.2,2020-05-30,United Arab Emirates,7
1700,1.2,2020-05-31,United Arab Emirates,7
1701,1.2,2020-06-01,United Arab Emirates,7
1702,1.2,2020-06-02,United Arab Emirates,7
1703,1.2,2020-06-03,United Arab Emirates,7
1704,1.2,2020-06-04,United Arab Emirates,7
1705,1.2,2020-06-05,United Arab Emirates,7
1706,1.2,2020-06-06,United Arab Emirates,7
1707,1.2,2020-06-07,United Arab Emirates,7
1708,1.2,2020-06-08,United Arab Emirates,7
1709,1.2,2020-06-09,United Arab Emirates,7
1710,1.2,2020-06-10,United Arab Emirates,7
1711,1.2,2020-06-11,United Arab Emirates,7
1712,1.2,2020-06-12,United Arab Emirates,7
1713,1.2,2020-06-13,United Arab Emirates,7
1714,1.2,2020-06-14,United Arab Emirates,7
1715,1.2,2020-06-15,United Arab Emirates,7
1716,1.2,2020-06-16,United Arab Emirates,7
1717,1.2,2020-06-17,United Arab Emirates,7
1718,1.2,2020-06-18,United Arab Emirates,7
1719,1.2,2020-06-19,United Arab Emirates,7
1720,1.2,2020-06-20,United Arab Emirates,7
1721,1.2,2020-06-21,United Arab Emirates,7
1722,1.2,2020-06-22,United Arab Emirates,7
1723,1.2,2020-06-23,United Arab Emirates,7
1724,1.2,2020-06-24,United Arab Emirates,7
1725,1.2,2020-06-25,United Arab Emirates,7
1726,1.2,2020-06-26,United Arab Emirates,7
1727,1.2,2020-06-27,United Arab Emirates,7
1728,1.2,2020-06-28,United Arab Emirates,7
1729,1.2,2020-06-29,United Arab Emirates,7
1730,1.2,2020-06-30,United Arab Emirates,7
1731,1.2,2020-07-01,United Arab Emirates,7
1732,1.2,2020-07-02,United Arab Emirates,7
1733,1.2,2020-07-03,United Arab Emirates,7
1734,1.2,2020-07-04,United Arab Emirates,7
1735,1.2,2020-07-05,United Arab Emirates,7
1736,1.2,2020-07-06,United Arab Emirates,7
1737,1.2,2020-07-07,United Arab Emirates,7
1738,1.2,2020-07-08,United Arab Emirates,7
1739,1.2,2020-07-09,United Arab Emirates,7
1740,1.2,2020-07-10,United Arab Emirates,7
1741,1.2,2020-07-11,United Arab Emirates,7
1742,1.2,2020-07-12,United Arab Emirates,7
1743,1.2,2020-07-13,United Arab Emirates,7
1744,1.2,2020-07-14,United Arab Emirates,7
1745,1.2,2020-07-15,United Arab Emirates,7
1746,1.2,2020-07-16,United Arab Emirates,7
1747,1.2,2020-07-17,United Arab Emirates,7
1748,1.2,2020-07-18,United Arab Emirates,7
1749,1.2,2020-07-19,United Arab Emirates,7
1750,1.2,2020-07-20,United Arab Emirates,7
1751,1.2,2020-07-21,United Arab Emirates,7
1752,1.2,2020-07-22,United Arab Emirates,7
1753,1.2,2020-07-23,United Arab Emirates,7
1754,1.2,2020-07-24,United Arab Emirates,7
1755,1.2,2020-07-25,United Arab Emirates,7
1756,1.2,2020-07-26,United Arab Emirates,7
1757,1.2,2020-07-27,United Arab Emirates,7
1758,1.2,2020-07-28,United Arab Emirates,7
1759,1.2,2020-07-29,United Arab Emirates,7
1760,1.2,2020-07-30,United Arab Emirates,7
1761,1.2,2020-07-31,United Arab Emirates,7
1762,1.2,2020-08-01,United Arab Emirates,7
1763,1.2,2020-08-02,United Arab Emirates,7
1764,1.2,2020-08-03,United Arab Emirates,7
1765,1.2,2020-08-04,United Arab Emirates,7
1766,1.2,2020-08-05,United Arab Emirates,7
1767,1.2,2020-08-06,United Arab Emirates,7
1768,1.2,2020-08-07,United Arab Emirates,7
1769,1.2,2020-08-08,United Arab Emirates,7
1770,1.2,2020-08-09,United Arab Emirates,7
1771,1.2,2020-08-10,United Arab Emirates,7
1772,1.2,2020-08-11,United Arab Emirates,7
1773,1.2,2020-08-12,United Arab Emirates,7
1774,1.2,2020-08-13,United Arab Emirates,7
1775,1.2,2020-08-14,United Arab Emirates,7
1776,1.2,2020-08-15,United Arab Emirates,7
1777,1.2,2020-08-16,United Arab Emirates,7
1778,1.2,2020-08-17,United Arab Emirates,7
1779,1.2,2020-08-18,United Arab Emirates,7
1780,1.2,2020-08-19,United Arab Emirates,7
1781,1.2,2020-08-20,United Arab Emirates,7
1782,1.2,2020-08-21,United Arab Emirates,7
1783,1.2,2020-08-22,United Arab Emirates,7
1784,1.2,2020-08-23,United Arab Emirates,7
1785,1.2,2020-08-24,United Arab Emirates,7
1786,1.2,2020-08-25,United Arab Emirates,7
1787,1.2,2020-08-26,United Arab Emirates,7
1788,1.2,2020-08-27,United Arab Emirates,7
1789,1.2,2020-08-28,United Arab Emirates,7
1790,1.2,2020-08-29,United Arab Emirates,7
1791,1.2,2020-08-30,United Arab Emirates,7
1792,1.2,2020-08-31,United Arab Emirates,7
1793,1.2,2020-09-01,United Arab Emirates,7
1794,1.2,2020-09-02,United Arab Emirates,7
1795,1.2,2020-09-03,United Arab Emirates,7
1796,1.2,2020-09-04,United Arab Emirates,7
1797,1.2,2020-09-05,United Arab Emirates,7
1798,1.2,2020-09-06,United Arab Emirates,7
1799,1.2,2020-09-07,United Arab Emirates,7
1800,1.2,2020-09-08,United Arab Emirates,7
1801,1.2,2020-09-09,United Arab Emirates,7
1802,1.2,2020-09-10,United Arab Emirates,7
1803,1.2,2020-09-11,United Arab Emirates,7
1804,1.2,2020-09-12,United Arab Emirates,7
1805,1.2,2020-09-13,United Arab Emirates,7
1806,1.2,2020-09-14,United Arab Emirates,7
1807,1.2,2020-09-15,United Arab Emirates,7
1808,1.2,2020-09-16,United Arab Emirates,7
1809,1.2,2020-09-17,United Arab Emirates,7
1810,1.2,2020-09-18,United Arab Emirates,7
1811,1.2,2020-09-19,United Arab Emirates,7
1812,1.2,2020-09-20,United Arab Emirates,7
1813,1.2,2020-09-21,United Arab Emirates,7
1814,1.2,2020-09-22,United Arab Emirates,7
1815,1.2,2020-09-23,United Arab Emirates,7
1816,1.2,2020-09-24,United Arab Emirates,7
1817,1.2,2020-09-25,United Arab Emirates,7
1818,1.2,2020-09-26,United Arab Emirates,7
1819,1.2,2020-09-27,United Arab Emirates,7
1820,1.2,2020-09-28,United Arab Emirates,7
1821,1.2,2020-09-29,United Arab Emirates,7
1822,1.2,2020-09-30,United Arab Emirates,7
1823,1.2,2020-10-01,United Arab Emirates,7
1824,1.2,2020-10-02,United Arab Emirates,7
1825,1.2,2020-10-03,United Arab Emirates,7
1826,1.2,2020-10-04,United Arab Emirates,7
1827,1.2,2020-10-05,United Arab Emirates,7
1828,1.2,2020-10-06,United Arab Emirates,7
1829,1.2,2020-10-07,United Arab Emirates,7
1830,1.2,2020-10-08,United Arab Emirates,7
1831,1.2,2020-10-09,United Arab Emirates,7
1832,1.2,2020-10-10,United Arab Emirates,7
1833,1.2,2020-10-11,United Arab Emirates,7
1834,1.2,2020-10-12,United Arab Emirates,7
1835,1.2,2020-10-13,United Arab Emirates,7
1836,1.2,2020-10-14,United Arab Emirates,7
1837,1.2,2020-10-15,United Arab Emirates,7
1838,1.2,2020-10-16,United Arab Emirates,7
1839,1.2,2020-10-17,United Arab Emirates,7
1840,1.2,2020-10-18,United Arab Emirates,7
1841,1.2,2020-10-19,United Arab Emirates,7
1842,1.2,2020-10-20,United Arab Emirates,7
1843,1.2,2020-10-21,United Arab Emirates,7
1844,1.2,2020-10-22,United Arab Emirates,7
1845,1.2,2020-10-23,United Arab Emirates,7
1846,1.2,2020-10-24,United Arab Emirates,7
1847,1.2,2020-10-25,United Arab Emirates,7
1848,1.2,2020-10-26,United Arab Emirates,7
1849,1.2,2020-10-27,United Arab Emirates,7
1850,1.2,2020-10-28,United Arab Emirates,7
1851,1.2,2020-10-29,United Arab Emirates,7
1852,1.2,2020-10-30,United Arab Emirates,7
1853,1.2,2020-10-31,United Arab Emirates,7
1854,1.2,2020-11-01,United Arab Emirates,7
1855,1.2,2020-11-02,United Arab Emirates,7
1856,1.2,2020-11-03,United Arab Emirates,7
1857,1.2,2020-11-04,United Arab Emirates,7
1858,1.2,2020-11-05,United Arab Emirates,7
1859,1.2,2020-11-06,United Arab Emirates,7
1860,1.2,2020-11-07,United Arab Emirates,7
1861,1.2,2020-11-08,United Arab Emirates,7
1862,1.2,2020-11-09,United Arab Emirates,7
1863,1.2,2020-11-10,United Arab Emirates,7
1864,1.2,2020-11-11,United Arab Emirates,7
1865,1.2,2020-11-12,United Arab Emirates,7
1866,1.2,2020-11-13,United Arab Emirates,7
1867,1.2,2020-11-14,United Arab Emirates,7
1868,1.2,2020-11-15,United Arab Emirates,7
1869,1.2,2020-11-16,United Arab Emirates,7
1870,5.0,2020-03-04,Argentina,8
1871,5.0,2020-03-06,Argentina,8
1872,5.0,2020-03-07,Argentina,8
1873,5.0,2020-03-08,Argentina,8
1874,5.0,2020-03-09,Argentina,8
1875,5.0,2020-03-10,Argentina,8
1876,5.0,2020-03-11,Argentina,8
1877,5.0,2020-03-12,Argentina,8
1878,5.0,2020-03-13,Argentina,8
1879,5.0,2020-03-14,Argentina,8
1880,5.0,2020-03-15,Argentina,8
1881,5.0,2020-03-16,Argentina,8
1882,5.0,2020-03-17,Argentina,8
1883,5.0,2020-03-18,Argentina,8
1884,5.0,2020-03-19,Argentina,8
1885,5.0,2020-03-20,Argentina,8
1886,5.0,2020-03-21,Argentina,8
1887,5.0,2020-03-22,Argentina,8
1888,5.0,2020-03-23,Argentina,8
1889,5.0,2020-03-24,Argentina,8
1890,5.0,2020-03-25,Argentina,8
1891,5.0,2020-03-26,Argentina,8
1892,5.0,2020-03-27,Argentina,8
1893,5.0,2020-03-28,Argentina,8
1894,5.0,2020-03-29,Argentina,8
1895,5.0,2020-03-30,Argentina,8
1896,5.0,2020-03-31,Argentina,8
1897,5.0,2020-04-01,Argentina,8
1898,5.0,2020-04-02,Argentina,8
1899,5.0,2020-04-03,Argentina,8
1900,5.0,2020-04-04,Argentina,8
1901,5.0,2020-04-05,Argentina,8
1902,5.0,2020-04-06,Argentina,8
1903,5.0,2020-04-07,Argentina,8
1904,5.0,2020-04-08,Argentina,8
1905,5.0,2020-04-09,Argentina,8
1906,5.0,2020-04-10,Argentina,8
1907,5.0,2020-04-11,Argentina,8
1908,5.0,2020-04-12,Argentina,8
1909,5.0,2020-04-13,Argentina,8
1910,5.0,2020-04-14,Argentina,8
1911,5.0,2020-04-15,Argentina,8
1912,5.0,2020-04-16,Argentina,8
1913,5.0,2020-04-17,Argentina,8
1914,5.0,2020-04-18,Argentina,8
1915,5.0,2020-04-19,Argentina,8
1916,5.0,2020-04-20,Argentina,8
1917,5.0,2020-04-21,Argentina,8
1918,5.0,2020-04-22,Argentina,8
1919,5.0,2020-04-23,Argentina,8
1920,5.0,2020-04-24,Argentina,8
1921,5.0,2020-04-25,Argentina,8
1922,5.0,2020-04-26,Argentina,8
1923,5.0,2020-04-27,Argentina,8
1924,5.0,2020-04-28,Argentina,8
1925,5.0,2020-04-29,Argentina,8
1926,5.0,2020-04-30,Argentina,8
1927,5.0,2020-05-01,Argentina,8
1928,5.0,2020-05-02,Argentina,8
1929,5.0,2020-05-03,Argentina,8
1930,5.0,2020-05-04,Argentina,8
1931,5.0,2020-05-05,Argentina,8
1932,5.0,2020-05-06,Argentina,8
1933,5.0,2020-05-07,Argentina,8
1934,5.0,2020-05-08,Argentina,8
1935,5.0,2020-05-09,Argentina,8
1936,5.0,2020-05-10,Argentina,8
1937,5.0,2020-05-11,Argentina,8
1938,5.0,2020-05-12,Argentina,8
1939,5.0,2020-05-13,Argentina,8
1940,5.0,2020-05-14,Argentina,8
1941,5.0,2020-05-15,Argentina,8
1942,5.0,2020-05-16,Argentina,8
1943,5.0,2020-05-17,Argentina,8
1944,5.0,2020-05-18,Argentina,8
1945,5.0,2020-05-19,Argentina,8
1946,5.0,2020-05-20,Argentina,8
1947,5.0,2020-05-21,Argentina,8
1948,5.0,2020-05-22,Argentina,8
1949,5.0,2020-05-23,Argentina,8
1950,5.0,2020-05-24,Argentina,8
1951,5.0,2020-05-25,Argentina,8
1952,5.0,2020-05-26,Argentina,8
1953,5.0,2020-05-27,Argentina,8
1954,5.0,2020-05-28,Argentina,8
1955,5.0,2020-05-29,Argentina,8
1956,5.0,2020-05-30,Argentina,8
1957,5.0,2020-05-31,Argentina,8
1958,5.0,2020-06-01,Argentina,8
1959,5.0,2020-06-02,Argentina,8
1960,5.0,2020-06-03,Argentina,8
1961,5.0,2020-06-04,Argentina,8
1962,5.0,2020-06-05,Argentina,8
1963,5.0,2020-06-06,Argentina,8
1964,5.0,2020-06-07,Argentina,8
1965,5.0,2020-06-08,Argentina,8
1966,5.0,2020-06-09,Argentina,8
1967,5.0,2020-06-10,Argentina,8
1968,5.0,2020-06-11,Argentina,8
1969,5.0,2020-06-12,Argentina,8
1970,5.0,2020-06-13,Argentina,8
1971,5.0,2020-06-14,Argentina,8
1972,5.0,2020-06-15,Argentina,8
1973,5.0,2020-06-16,Argentina,8
1974,5.0,2020-06-17,Argentina,8
1975,5.0,2020-06-18,Argentina,8
1976,5.0,2020-06-19,Argentina,8
1977,5.0,2020-06-20,Argentina,8
1978,5.0,2020-06-21,Argentina,8
1979,5.0,2020-06-22,Argentina,8
1980,5.0,2020-06-23,Argentina,8
1981,5.0,2020-06-24,Argentina,8
1982,5.0,2020-06-25,Argentina,8
1983,5.0,2020-06-26,Argentina,8
1984,5.0,2020-06-27,Argentina,8
1985,5.0,2020-06-28,Argentina,8
1986,5.0,2020-06-29,Argentina,8
1987,5.0,2020-06-30,Argentina,8
1988,5.0,2020-07-01,Argentina,8
1989,5.0,2020-07-02,Argentina,8
1990,5.0,2020-07-03,Argentina,8
1991,5.0,2020-07-04,Argentina,8
1992,5.0,2020-07-05,Argentina,8
1993,5.0,2020-07-06,Argentina,8
1994,5.0,2020-07-07,Argentina,8
1995,5.0,2020-07-08,Argentina,8
1996,5.0,2020-07-09,Argentina,8
1997,5.0,2020-07-10,Argentina,8
1998,5.0,2020-07-11,Argentina,8
1999,5.0,2020-07-12,Argentina,8
2000,5.0,2020-07-13,Argentina,8
2001,5.0,2020-07-14,Argentina,8
2002,5.0,2020-07-15,Argentina,8
2003,5.0,2020-07-16,Argentina,8
2004,5.0,2020-07-17,Argentina,8
2005,5.0,2020-07-18,Argentina,8
2006,5.0,2020-07-19,Argentina,8
2007,5.0,2020-07-20,Argentina,8
2008,5.0,2020-07-21,Argentina,8
2009,5.0,2020-07-22,Argentina,8
2010,5.0,2020-07-23,Argentina,8
2011,5.0,2020-07-24,Argentina,8
2012,5.0,2020-07-25,Argentina,8
2013,5.0,2020-07-26,Argentina,8
2014,5.0,2020-07-27,Argentina,8
2015,5.0,2020-07-28,Argentina,8
2016,5.0,2020-07-29,Argentina,8
2017,5.0,2020-07-30,Argentina,8
2018,5.0,2020-07-31,Argentina,8
2019,5.0,2020-08-01,Argentina,8
2020,5.0,2020-08-02,Argentina,8
2021,5.0,2020-08-03,Argentina,8
2022,5.0,2020-08-04,Argentina,8
2023,5.0,2020-08-05,Argentina,8
2024,5.0,2020-08-06,Argentina,8
2025,5.0,2020-08-07,Argentina,8
2026,5.0,2020-08-08,Argentina,8
2027,5.0,2020-08-09,Argentina,8
2028,5.0,2020-08-10,Argentina,8
2029,5.0,2020-08-11,Argentina,8
2030,5.0,2020-08-12,Argentina,8
2031,5.0,2020-08-13,Argentina,8
2032,5.0,2020-08-14,Argentina,8
2033,5.0,2020-08-15,Argentina,8
2034,5.0,2020-08-16,Argentina,8
2035,5.0,2020-08-17,Argentina,8
2036,5.0,2020-08-18,Argentina,8
2037,5.0,2020-08-19,Argentina,8
2038,5.0,2020-08-20,Argentina,8
2039,5.0,2020-08-21,Argentina,8
2040,5.0,2020-08-22,Argentina,8
2041,5.0,2020-08-23,Argentina,8
2042,5.0,2020-08-24,Argentina,8
2043,5.0,2020-08-25,Argentina,8
2044,5.0,2020-08-26,Argentina,8
2045,5.0,2020-08-27,Argentina,8
2046,5.0,2020-08-28,Argentina,8
2047,5.0,2020-08-29,Argentina,8
2048,5.0,2020-08-30,Argentina,8
2049,5.0,2020-08-31,Argentina,8
2050,5.0,2020-09-01,Argentina,8
2051,5.0,2020-09-02,Argentina,8
2052,5.0,2020-09-03,Argentina,8
2053,5.0,2020-09-04,Argentina,8
2054,5.0,2020-09-05,Argentina,8
2055,5.0,2020-09-06,Argentina,8
2056,5.0,2020-09-07,Argentina,8
2057,5.0,2020-09-08,Argentina,8
2058,5.0,2020-09-09,Argentina,8
2059,5.0,2020-09-10,Argentina,8
2060,5.0,2020-09-11,Argentina,8
2061,5.0,2020-09-12,Argentina,8
2062,5.0,2020-09-13,Argentina,8
2063,5.0,2020-09-14,Argentina,8
2064,5.0,2020-09-15,Argentina,8
2065,5.0,2020-09-16,Argentina,8
2066,5.0,2020-09-17,Argentina,8
2067,5.0,2020-09-18,Argentina,8
2068,5.0,2020-09-19,Argentina,8
2069,5.0,2020-09-20,Argentina,8
2070,5.0,2020-09-21,Argentina,8
2071,5.0,2020-09-22,Argentina,8
2072,5.0,2020-09-23,Argentina,8
2073,5.0,2020-09-24,Argentina,8
2074,5.0,2020-09-25,Argentina,8
2075,5.0,2020-09-26,Argentina,8
2076,5.0,2020-09-27,Argentina,8
2077,5.0,2020-09-28,Argentina,8
2078,5.0,2020-09-29,Argentina,8
2079,5.0,2020-09-30,Argentina,8
2080,5.0,2020-10-01,Argentina,8
2081,5.0,2020-10-02,Argentina,8
2082,5.0,2020-10-03,Argentina,8
2083,5.0,2020-10-04,Argentina,8
2084,5.0,2020-10-05,Argentina,8
2085,5.0,2020-10-06,Argentina,8
2086,5.0,2020-10-07,Argentina,8
2087,5.0,2020-10-08,Argentina,8
2088,5.0,2020-10-09,Argentina,8
2089,5.0,2020-10-10,Argentina,8
2090,5.0,2020-10-11,Argentina,8
2091,5.0,2020-10-12,Argentina,8
2092,5.0,2020-10-13,Argentina,8
2093,5.0,2020-10-14,Argentina,8
2094,5.0,2020-10-15,Argentina,8
2095,5.0,2020-10-16,Argentina,8
2096,5.0,2020-10-17,Argentina,8
2097,5.0,2020-10-18,Argentina,8
2098,5.0,2020-10-19,Argentina,8
2099,5.0,2020-10-20,Argentina,8
2100,5.0,2020-10-21,Argentina,8
2101,5.0,2020-10-22,Argentina,8
2102,5.0,2020-10-23,Argentina,8
2103,5.0,2020-10-24,Argentina,8
2104,5.0,2020-10-25,Argentina,8
2105,5.0,2020-10-26,Argentina,8
2106,5.0,2020-10-27,Argentina,8
2107,5.0,2020-10-28,Argentina,8
2108,5.0,2020-10-29,Argentina,8
2109,5.0,2020-10-30,Argentina,8
2110,5.0,2020-10-31,Argentina,8
2111,5.0,2020-11-01,Argentina,8
2112,5.0,2020-11-02,Argentina,8
2113,5.0,2020-11-03,Argentina,8
2114,5.0,2020-11-04,Argentina,8
2115,5.0,2020-11-05,Argentina,8
2116,5.0,2020-11-06,Argentina,8
2117,5.0,2020-11-07,Argentina,8
2118,5.0,2020-11-08,Argentina,8
2119,5.0,2020-11-09,Argentina,8
2120,5.0,2020-11-10,Argentina,8
2121,5.0,2020-11-11,Argentina,8
2122,5.0,2020-11-12,Argentina,8
2123,5.0,2020-11-13,Argentina,8
2124,5.0,2020-11-14,Argentina,8
2125,5.0,2020-11-15,Argentina,8
2126,5.0,2020-11-16,Argentina,8
2127,4.2,2019-12-31,Armenia,9
2128,4.2,2020-01-01,Armenia,9
2129,4.2,2020-01-02,Armenia,9
2130,4.2,2020-01-03,Armenia,9
2131,4.2,2020-01-04,Armenia,9
2132,4.2,2020-01-05,Armenia,9
2133,4.2,2020-01-06,Armenia,9
2134,4.2,2020-01-07,Armenia,9
2135,4.2,2020-01-08,Armenia,9
2136,4.2,2020-01-09,Armenia,9
2137,4.2,2020-01-10,Armenia,9
2138,4.2,2020-01-11,Armenia,9
2139,4.2,2020-01-12,Armenia,9
2140,4.2,2020-01-13,Armenia,9
2141,4.2,2020-01-14,Armenia,9
2142,4.2,2020-01-15,Armenia,9
2143,4.2,2020-01-16,Armenia,9
2144,4.2,2020-01-17,Armenia,9
2145,4.2,2020-01-18,Armenia,9
2146,4.2,2020-01-19,Armenia,9
2147,4.2,2020-01-20,Armenia,9
2148,4.2,2020-01-21,Armenia,9
2149,4.2,2020-01-22,Armenia,9
2150,4.2,2020-01-23,Armenia,9
2151,4.2,2020-01-24,Armenia,9
2152,4.2,2020-01-25,Armenia,9
2153,4.2,2020-01-26,Armenia,9
2154,4.2,2020-01-27,Armenia,9
2155,4.2,2020-01-28,Armenia,9
2156,4.2,2020-01-29,Armenia,9
2157,4.2,2020-01-30,Armenia,9
2158,4.2,2020-01-31,Armenia,9
2159,4.2,2020-02-01,Armenia,9
2160,4.2,2020-02-02,Armenia,9
2161,4.2,2020-02-03,Armenia,9
2162,4.2,2020-02-04,Armenia,9
2163,4.2,2020-02-05,Armenia,9
2164,4.2,2020-02-06,Armenia,9
2165,4.2,2020-02-07,Armenia,9
2166,4.2,2020-02-08,Armenia,9
2167,4.2,2020-02-09,Armenia,9
2168,4.2,2020-02-10,Armenia,9
2169,4.2,2020-02-11,Armenia,9
2170,4.2,2020-02-12,Armenia,9
2171,4.2,2020-02-13,Armenia,9
2172,4.2,2020-02-14,Armenia,9
2173,4.2,2020-02-15,Armenia,9
2174,4.2,2020-02-16,Armenia,9
2175,4.2,2020-02-17,Armenia,9
2176,4.2,2020-02-18,Armenia,9
2177,4.2,2020-02-19,Armenia,9
2178,4.2,2020-02-20,Armenia,9
2179,4.2,2020-02-21,Armenia,9
2180,4.2,2020-02-22,Armenia,9
2181,4.2,2020-02-23,Armenia,9
2182,4.2,2020-02-24,Armenia,9
2183,4.2,2020-02-25,Armenia,9
2184,4.2,2020-02-26,Armenia,9
2185,4.2,2020-02-27,Armenia,9
2186,4.2,2020-02-28,Armenia,9
2187,4.2,2020-02-29,Armenia,9
2188,4.2,2020-03-01,Armenia,9
2189,4.2,2020-03-02,Armenia,9
2190,4.2,2020-03-03,Armenia,9
2191,4.2,2020-03-04,Armenia,9
2192,4.2,2020-03-05,Armenia,9
2193,4.2,2020-03-06,Armenia,9
2194,4.2,2020-03-07,Armenia,9
2195,4.2,2020-03-08,Armenia,9
2196,4.2,2020-03-09,Armenia,9
2197,4.2,2020-03-10,Armenia,9
2198,4.2,2020-03-11,Armenia,9
2199,4.2,2020-03-12,Armenia,9
2200,4.2,2020-03-13,Armenia,9
2201,4.2,2020-03-14,Armenia,9
2202,4.2,2020-03-15,Armenia,9
2203,4.2,2020-03-16,Armenia,9
2204,4.2,2020-03-17,Armenia,9
2205,4.2,2020-03-18,Armenia,9
2206,4.2,2020-03-19,Armenia,9
2207,4.2,2020-03-20,Armenia,9
2208,4.2,2020-03-21,Armenia,9
2209,4.2,2020-03-22,Armenia,9
2210,4.2,2020-03-23,Armenia,9
2211,4.2,2020-03-24,Armenia,9
2212,4.2,2020-03-25,Armenia,9
2213,4.2,2020-03-26,Armenia,9
2214,4.2,2020-03-27,Armenia,9
2215,4.2,2020-03-28,Armenia,9
2216,4.2,2020-03-29,Armenia,9
2217,4.2,2020-03-30,Armenia,9
2218,4.2,2020-03-31,Armenia,9
2219,4.2,2020-04-01,Armenia,9
2220,4.2,2020-04-02,Armenia,9
2221,4.2,2020-04-03,Armenia,9
2222,4.2,2020-04-04,Armenia,9
2223,4.2,2020-04-05,Armenia,9
2224,4.2,2020-04-06,Armenia,9
2225,4.2,2020-04-07,Armenia,9
2226,4.2,2020-04-08,Armenia,9
2227,4.2,2020-04-09,Armenia,9
2228,4.2,2020-04-10,Armenia,9
2229,4.2,2020-04-11,Armenia,9
2230,4.2,2020-04-12,Armenia,9
2231,4.2,2020-04-13,Armenia,9
2232,4.2,2020-04-14,Armenia,9
2233,4.2,2020-04-15,Armenia,9
