,stringency_index,date,location,cty_id
19277,53.7,2020-07-30,Georgia,71
19278,53.7,2020-07-31,Georgia,71
19279,53.7,2020-08-01,Georgia,71
19280,53.7,2020-08-02,Georgia,71
19281,53.7,2020-08-03,Georgia,71
19282,53.7,2020-08-04,Georgia,71
19283,53.7,2020-08-05,Georgia,71
19284,53.7,2020-08-06,Georgia,71
19285,53.7,2020-08-07,Georgia,71
19286,53.7,2020-08-08,Georgia,71
19287,53.7,2020-08-09,Georgia,71
19288,53.7,2020-08-10,Georgia,71
19289,59.26,2020-08-11,Georgia,71
19290,59.26,2020-08-12,Georgia,71
19291,59.26,2020-08-13,Georgia,71
19292,59.26,2020-08-14,Georgia,71
19293,59.26,2020-08-15,Georgia,71
19294,59.26,2020-08-16,Georgia,71
19295,59.26,2020-08-17,Georgia,71
19296,59.26,2020-08-18,Georgia,71
19297,59.26,2020-08-19,Georgia,71
19298,59.26,2020-08-20,Georgia,71
19299,59.26,2020-08-21,Georgia,71
19300,59.26,2020-08-22,Georgia,71
19301,59.26,2020-08-23,Georgia,71
19302,59.26,2020-08-24,Georgia,71
19303,59.26,2020-08-25,Georgia,71
19304,59.26,2020-08-26,Georgia,71
19305,59.26,2020-08-27,Georgia,71
19306,59.26,2020-08-28,Georgia,71
19307,59.26,2020-08-29,Georgia,71
19308,59.26,2020-08-30,Georgia,71
19309,59.26,2020-08-31,Georgia,71
19310,59.26,2020-09-01,Georgia,71
19311,59.26,2020-09-02,Georgia,71
19312,59.26,2020-09-03,Georgia,71
19313,69.44,2020-09-04,Georgia,71
19314,69.44,2020-09-05,Georgia,71
19315,69.44,2020-09-06,Georgia,71
19316,69.44,2020-09-07,Georgia,71
19317,69.44,2020-09-08,Georgia,71
19318,69.44,2020-09-09,Georgia,71
19319,69.44,2020-09-10,Georgia,71
19320,69.44,2020-09-11,Georgia,71
19321,69.44,2020-09-12,Georgia,71
19322,69.44,2020-09-13,Georgia,71
19323,69.44,2020-09-14,Georgia,71
19324,60.19,2020-09-15,Georgia,71
19325,60.19,2020-09-16,Georgia,71
19326,60.19,2020-09-17,Georgia,71
19327,60.19,2020-09-18,Georgia,71
19328,60.19,2020-09-19,Georgia,71
19329,60.19,2020-09-20,Georgia,71
19330,60.19,2020-09-21,Georgia,71
19331,60.19,2020-09-22,Georgia,71
19332,60.19,2020-09-23,Georgia,71
19333,60.19,2020-09-24,Georgia,71
19334,60.19,2020-09-25,Georgia,71
19335,60.19,2020-09-26,Georgia,71
19336,60.19,2020-09-27,Georgia,71
19337,60.19,2020-09-28,Georgia,71
19338,60.19,2020-09-29,Georgia,71
19339,60.19,2020-09-30,Georgia,71
19340,56.48,2020-10-01,Georgia,71
19341,56.48,2020-10-02,Georgia,71
19342,56.48,2020-10-03,Georgia,71
19343,56.48,2020-10-04,Georgia,71
19344,56.48,2020-10-05,Georgia,71
19345,56.48,2020-10-06,Georgia,71
19346,56.48,2020-10-07,Georgia,71
19347,56.48,2020-10-08,Georgia,71
19348,61.11,2020-10-09,Georgia,71
19349,61.11,2020-10-10,Georgia,71
19350,61.11,2020-10-11,Georgia,71
19351,61.11,2020-10-12,Georgia,71
19352,61.11,2020-10-13,Georgia,71
19353,61.11,2020-10-14,Georgia,71
19354,61.11,2020-10-15,Georgia,71
19355,61.11,2020-10-16,Georgia,71
19356,61.11,2020-10-17,Georgia,71
19357,61.11,2020-10-18,Georgia,71
19358,61.11,2020-10-19,Georgia,71
19359,61.11,2020-10-20,Georgia,71
19360,61.11,2020-10-21,Georgia,71
19361,61.11,2020-10-22,Georgia,71
19362,61.11,2020-10-23,Georgia,71
19363,61.11,2020-10-24,Georgia,71
19364,61.11,2020-10-25,Georgia,71
19365,61.11,2020-10-26,Georgia,71
19366,61.11,2020-10-27,Georgia,71
19367,61.11,2020-10-28,Georgia,71
19368,55.56,2020-10-29,Georgia,71
19369,55.56,2020-10-30,Georgia,71
19370,55.56,2020-10-31,Georgia,71
19371,55.56,2020-11-01,Georgia,71
19372,55.56,2020-11-02,Georgia,71
19373,55.56,2020-11-03,Georgia,71
19374,55.56,2020-11-04,Georgia,71
19375,55.56,2020-11-05,Georgia,71
19376,55.56,2020-11-06,Georgia,71
19377,55.56,2020-11-07,Georgia,71
19378,55.56,2020-11-08,Georgia,71
19379,64.81,2020-11-09,Georgia,71
19380,64.81,2020-11-10,Georgia,71
19381,64.81,2020-11-11,Georgia,71
19382,64.81,2020-11-12,Georgia,71
19383,64.81,2020-11-13,Georgia,71
19384,64.81,2020-11-14,Georgia,71
19385,64.81,2020-11-15,Georgia,71
19386,,2020-11-16,Georgia,71
19387,,2020-03-20,Guernsey,72
19388,,2020-03-21,Guernsey,72
19389,,2020-03-22,Guernsey,72
19390,,2020-03-23,Guernsey,72
19391,,2020-03-24,Guernsey,72
19392,,2020-03-25,Guernsey,72
19393,,2020-03-26,Guernsey,72
19394,,2020-03-27,Guernsey,72
19395,,2020-03-28,Guernsey,72
19396,,2020-03-29,Guernsey,72
19397,,2020-03-30,Guernsey,72
19398,,2020-03-31,Guernsey,72
19399,,2020-04-01,Guernsey,72
19400,,2020-04-02,Guernsey,72
19401,,2020-04-03,Guernsey,72
19402,,2020-04-04,Guernsey,72
19403,,2020-04-05,Guernsey,72
19404,,2020-04-06,Guernsey,72
19405,,2020-04-07,Guernsey,72
19406,,2020-04-08,Guernsey,72
19407,,2020-04-09,Guernsey,72
19408,,2020-04-10,Guernsey,72
19409,,2020-04-11,Guernsey,72
19410,,2020-04-12,Guernsey,72
19411,,2020-04-13,Guernsey,72
19412,,2020-04-14,Guernsey,72
19413,,2020-04-15,Guernsey,72
19414,,2020-04-16,Guernsey,72
19415,,2020-04-17,Guernsey,72
19416,,2020-04-18,Guernsey,72
19417,,2020-04-19,Guernsey,72
19418,,2020-04-20,Guernsey,72
19419,,2020-04-21,Guernsey,72
19420,,2020-04-22,Guernsey,72
19421,,2020-04-23,Guernsey,72
19422,,2020-04-24,Guernsey,72
19423,,2020-04-25,Guernsey,72
19424,,2020-04-26,Guernsey,72
19425,,2020-04-27,Guernsey,72
19426,,2020-04-28,Guernsey,72
19427,,2020-04-29,Guernsey,72
19428,,2020-04-30,Guernsey,72
19429,,2020-05-01,Guernsey,72
19430,,2020-05-02,Guernsey,72
19431,,2020-05-03,Guernsey,72
19432,,2020-05-04,Guernsey,72
19433,,2020-05-05,Guernsey,72
19434,,2020-05-06,Guernsey,72
19435,,2020-05-07,Guernsey,72
19436,,2020-05-08,Guernsey,72
19437,,2020-05-09,Guernsey,72
19438,,2020-05-10,Guernsey,72
19439,,2020-05-11,Guernsey,72
19440,,2020-05-12,Guernsey,72
19441,,2020-05-13,Guernsey,72
19442,,2020-05-14,Guernsey,72
19443,,2020-05-15,Guernsey,72
19444,,2020-05-16,Guernsey,72
19445,,2020-05-17,Guernsey,72
19446,,2020-05-18,Guernsey,72
19447,,2020-05-19,Guernsey,72
19448,,2020-05-20,Guernsey,72
19449,,2020-05-21,Guernsey,72
19450,,2020-05-22,Guernsey,72
19451,,2020-05-23,Guernsey,72
19452,,2020-05-24,Guernsey,72
19453,,2020-05-25,Guernsey,72
19454,,2020-05-26,Guernsey,72
19455,,2020-05-27,Guernsey,72
19456,,2020-05-28,Guernsey,72
19457,,2020-05-29,Guernsey,72
19458,,2020-05-30,Guernsey,72
19459,,2020-05-31,Guernsey,72
19460,,2020-06-01,Guernsey,72
19461,,2020-06-02,Guernsey,72
19462,,2020-06-03,Guernsey,72
19463,,2020-06-04,Guernsey,72
19464,,2020-06-05,Guernsey,72
19465,,2020-06-06,Guernsey,72
19466,,2020-06-07,Guernsey,72
19467,,2020-06-08,Guernsey,72
19468,,2020-06-09,Guernsey,72
19469,,2020-06-10,Guernsey,72
19470,,2020-06-11,Guernsey,72
19471,,2020-06-12,Guernsey,72
19472,,2020-06-13,Guernsey,72
19473,,2020-06-14,Guernsey,72
19474,,2020-06-15,Guernsey,72
19475,,2020-06-16,Guernsey,72
19476,,2020-06-17,Guernsey,72
19477,,2020-06-18,Guernsey,72
19478,,2020-06-19,Guernsey,72
19479,,2020-06-20,Guernsey,72
19480,,2020-06-21,Guernsey,72
19481,,2020-06-22,Guernsey,72
19482,,2020-06-23,Guernsey,72
19483,,2020-06-24,Guernsey,72
19484,,2020-06-25,Guernsey,72
19485,,2020-06-26,Guernsey,72
19486,,2020-06-27,Guernsey,72
19487,,2020-06-28,Guernsey,72
19488,,2020-06-29,Guernsey,72
19489,,2020-06-30,Guernsey,72
19490,,2020-07-01,Guernsey,72
19491,,2020-07-02,Guernsey,72
19492,,2020-07-03,Guernsey,72
19493,,2020-07-04,Guernsey,72
19494,,2020-07-05,Guernsey,72
19495,,2020-07-06,Guernsey,72
19496,,2020-07-07,Guernsey,72
19497,,2020-07-08,Guernsey,72
19498,,2020-07-09,Guernsey,72
19499,,2020-07-10,Guernsey,72
19500,,2020-07-11,Guernsey,72
19501,,2020-07-12,Guernsey,72
19502,,2020-07-13,Guernsey,72
19503,,2020-07-14,Guernsey,72
19504,,2020-07-15,Guernsey,72
19505,,2020-07-16,Guernsey,72
19506,,2020-07-17,Guernsey,72
19507,,2020-07-18,Guernsey,72
19508,,2020-07-19,Guernsey,72
19509,,2020-07-20,Guernsey,72
19510,,2020-07-21,Guernsey,72
19511,,2020-07-22,Guernsey,72
19512,,2020-07-23,Guernsey,72
19513,,2020-07-24,Guernsey,72
19514,,2020-07-25,Guernsey,72
19515,,2020-07-26,Guernsey,72
19516,,2020-07-27,Guernsey,72
19517,,2020-07-28,Guernsey,72
19518,,2020-07-29,Guernsey,72
19519,,2020-07-30,Guernsey,72
19520,,2020-07-31,Guernsey,72
19521,,2020-08-01,Guernsey,72
19522,,2020-08-02,Guernsey,72
19523,,2020-08-03,Guernsey,72
19524,,2020-08-04,Guernsey,72
19525,,2020-08-05,Guernsey,72
19526,,2020-08-06,Guernsey,72
19527,,2020-08-07,Guernsey,72
19528,,2020-08-08,Guernsey,72
19529,,2020-08-09,Guernsey,72
19530,,2020-08-10,Guernsey,72
19531,,2020-08-11,Guernsey,72
19532,,2020-08-12,Guernsey,72
19533,,2020-08-13,Guernsey,72
19534,,2020-08-14,Guernsey,72
19535,,2020-08-15,Guernsey,72
19536,,2020-08-16,Guernsey,72
19537,,2020-08-17,Guernsey,72
19538,,2020-08-18,Guernsey,72
19539,,2020-08-19,Guernsey,72
19540,,2020-08-20,Guernsey,72
19541,,2020-08-21,Guernsey,72
19542,,2020-08-22,Guernsey,72
19543,,2020-08-23,Guernsey,72
19544,,2020-08-24,Guernsey,72
19545,,2020-08-25,Guernsey,72
19546,,2020-08-26,Guernsey,72
19547,,2020-08-27,Guernsey,72
19548,,2020-08-28,Guernsey,72
19549,,2020-08-29,Guernsey,72
19550,,2020-08-30,Guernsey,72
19551,,2020-08-31,Guernsey,72
19552,,2020-09-01,Guernsey,72
19553,,2020-09-02,Guernsey,72
19554,,2020-09-03,Guernsey,72
19555,,2020-09-04,Guernsey,72
19556,,2020-09-05,Guernsey,72
19557,,2020-09-06,Guernsey,72
19558,,2020-09-07,Guernsey,72
19559,,2020-09-08,Guernsey,72
19560,,2020-09-09,Guernsey,72
19561,,2020-09-10,Guernsey,72
19562,,2020-09-11,Guernsey,72
19563,,2020-09-12,Guernsey,72
19564,,2020-09-13,Guernsey,72
19565,,2020-09-14,Guernsey,72
19566,,2020-09-15,Guernsey,72
19567,,2020-09-16,Guernsey,72
19568,,2020-09-17,Guernsey,72
19569,,2020-09-18,Guernsey,72
19570,,2020-09-19,Guernsey,72
19571,,2020-09-20,Guernsey,72
19572,,2020-09-21,Guernsey,72
19573,,2020-09-22,Guernsey,72
19574,,2020-09-23,Guernsey,72
19575,,2020-09-24,Guernsey,72
19576,,2020-09-25,Guernsey,72
19577,,2020-09-26,Guernsey,72
19578,,2020-09-27,Guernsey,72
19579,,2020-09-28,Guernsey,72
19580,,2020-09-29,Guernsey,72
19581,,2020-09-30,Guernsey,72
19582,,2020-10-01,Guernsey,72
19583,,2020-10-02,Guernsey,72
19584,,2020-10-03,Guernsey,72
19585,,2020-10-04,Guernsey,72
19586,,2020-10-05,Guernsey,72
19587,,2020-10-06,Guernsey,72
19588,,2020-10-07,Guernsey,72
19589,,2020-10-08,Guernsey,72
19590,,2020-10-09,Guernsey,72
19591,,2020-10-10,Guernsey,72
19592,,2020-10-11,Guernsey,72
19593,,2020-10-12,Guernsey,72
19594,,2020-10-13,Guernsey,72
19595,,2020-10-14,Guernsey,72
19596,,2020-10-15,Guernsey,72
19597,,2020-10-16,Guernsey,72
19598,,2020-10-17,Guernsey,72
19599,,2020-10-18,Guernsey,72
19600,,2020-10-19,Guernsey,72
19601,,2020-10-20,Guernsey,72
19602,,2020-10-21,Guernsey,72
19603,,2020-10-22,Guernsey,72
19604,,2020-10-23,Guernsey,72
19605,,2020-10-24,Guernsey,72
19606,,2020-10-25,Guernsey,72
19607,,2020-10-26,Guernsey,72
19608,,2020-10-27,Guernsey,72
19609,,2020-10-28,Guernsey,72
19610,,2020-10-29,Guernsey,72
19611,,2020-10-30,Guernsey,72
19612,,2020-10-31,Guernsey,72
19613,,2020-11-01,Guernsey,72
19614,,2020-11-02,Guernsey,72
19615,,2020-11-03,Guernsey,72
19616,,2020-11-04,Guernsey,72
19617,,2020-11-05,Guernsey,72
19618,,2020-11-06,Guernsey,72
19619,,2020-11-07,Guernsey,72
19620,,2020-11-08,Guernsey,72
19621,,2020-11-09,Guernsey,72
19622,,2020-11-10,Guernsey,72
19623,,2020-11-11,Guernsey,72
19624,,2020-11-12,Guernsey,72
19625,,2020-11-13,Guernsey,72
19626,,2020-11-14,Guernsey,72
19627,,2020-11-15,Guernsey,72
19628,,2020-11-16,Guernsey,72
19629,8.33,2020-03-13,Ghana,73
19630,13.89,2020-03-15,Ghana,73
19631,44.44,2020-03-16,Ghana,73
19632,50.0,2020-03-17,Ghana,73
19633,50.0,2020-03-18,Ghana,73
19634,50.0,2020-03-19,Ghana,73
19635,50.0,2020-03-20,Ghana,73
19636,50.0,2020-03-21,Ghana,73
19637,52.78,2020-03-22,Ghana,73
19638,52.78,2020-03-23,Ghana,73
19639,52.78,2020-03-24,Ghana,73
19640,52.78,2020-03-25,Ghana,73
19641,52.78,2020-03-26,Ghana,73
19642,52.78,2020-03-27,Ghana,73
19643,52.78,2020-03-28,Ghana,73
19644,52.78,2020-03-29,Ghana,73
19645,86.11,2020-03-30,Ghana,73
19646,86.11,2020-03-31,Ghana,73
19647,86.11,2020-04-01,Ghana,73
19648,86.11,2020-04-02,Ghana,73
19649,86.11,2020-04-03,Ghana,73
19650,86.11,2020-04-04,Ghana,73
19651,86.11,2020-04-05,Ghana,73
19652,86.11,2020-04-06,Ghana,73
19653,86.11,2020-04-07,Ghana,73
19654,86.11,2020-04-08,Ghana,73
19655,86.11,2020-04-09,Ghana,73
19656,86.11,2020-04-10,Ghana,73
19657,86.11,2020-04-11,Ghana,73
19658,86.11,2020-04-12,Ghana,73
19659,86.11,2020-04-13,Ghana,73
19660,86.11,2020-04-14,Ghana,73
19661,86.11,2020-04-15,Ghana,73
19662,86.11,2020-04-16,Ghana,73
19663,86.11,2020-04-17,Ghana,73
19664,84.26,2020-04-18,Ghana,73
19665,70.37,2020-04-19,Ghana,73
19666,62.04,2020-04-20,Ghana,73
19667,62.04,2020-04-21,Ghana,73
19668,62.04,2020-04-22,Ghana,73
19669,62.04,2020-04-23,Ghana,73
19670,62.04,2020-04-24,Ghana,73
19671,62.04,2020-04-25,Ghana,73
19672,62.04,2020-04-26,Ghana,73
19673,62.04,2020-04-27,Ghana,73
19674,62.04,2020-04-28,Ghana,73
19675,62.04,2020-04-29,Ghana,73
19676,62.04,2020-04-30,Ghana,73
19677,62.04,2020-05-01,Ghana,73
19678,62.04,2020-05-02,Ghana,73
19679,62.04,2020-05-03,Ghana,73
19680,62.04,2020-05-04,Ghana,73
19681,62.04,2020-05-05,Ghana,73
19682,62.04,2020-05-06,Ghana,73
19683,62.04,2020-05-07,Ghana,73
19684,62.04,2020-05-08,Ghana,73
19685,62.04,2020-05-09,Ghana,73
19686,62.04,2020-05-10,Ghana,73
19687,62.04,2020-05-11,Ghana,73
19688,62.04,2020-05-12,Ghana,73
19689,62.04,2020-05-13,Ghana,73
19690,62.04,2020-05-14,Ghana,73
19691,62.04,2020-05-15,Ghana,73
19692,62.04,2020-05-16,Ghana,73
19693,62.04,2020-05-17,Ghana,73
19694,62.04,2020-05-18,Ghana,73
19695,62.04,2020-05-19,Ghana,73
19696,62.04,2020-05-20,Ghana,73
19697,62.04,2020-05-21,Ghana,73
19698,62.04,2020-05-22,Ghana,73
19699,62.04,2020-05-23,Ghana,73
19700,62.04,2020-05-24,Ghana,73
19701,62.04,2020-05-25,Ghana,73
19702,56.48,2020-05-26,Ghana,73
19703,56.48,2020-05-27,Ghana,73
19704,56.48,2020-05-28,Ghana,73
19705,56.48,2020-05-29,Ghana,73
19706,56.48,2020-05-30,Ghana,73
19707,56.48,2020-05-31,Ghana,73
19708,56.48,2020-06-01,Ghana,73
19709,56.48,2020-06-02,Ghana,73
19710,56.48,2020-06-03,Ghana,73
19711,56.48,2020-06-04,Ghana,73
19712,56.48,2020-06-05,Ghana,73
19713,56.48,2020-06-06,Ghana,73
19714,56.48,2020-06-07,Ghana,73
19715,56.48,2020-06-08,Ghana,73
19716,56.48,2020-06-09,Ghana,73
19717,56.48,2020-06-10,Ghana,73
19718,56.48,2020-06-11,Ghana,73
19719,56.48,2020-06-12,Ghana,73
19720,56.48,2020-06-13,Ghana,73
19721,56.48,2020-06-14,Ghana,73
19722,56.48,2020-06-15,Ghana,73
19723,56.48,2020-06-16,Ghana,73
19724,56.48,2020-06-17,Ghana,73
19725,56.48,2020-06-18,Ghana,73
19726,56.48,2020-06-19,Ghana,73
19727,56.48,2020-06-20,Ghana,73
19728,56.48,2020-06-21,Ghana,73
19729,52.78,2020-06-22,Ghana,73
19730,52.78,2020-06-23,Ghana,73
19731,52.78,2020-06-24,Ghana,73
19732,52.78,2020-06-25,Ghana,73
19733,52.78,2020-06-26,Ghana,73
19734,52.78,2020-06-27,Ghana,73
19735,52.78,2020-06-28,Ghana,73
19736,52.78,2020-06-29,Ghana,73
19737,52.78,2020-06-30,Ghana,73
19738,52.78,2020-07-01,Ghana,73
19739,52.78,2020-07-02,Ghana,73
19740,52.78,2020-07-03,Ghana,73
19741,52.78,2020-07-04,Ghana,73
19742,52.78,2020-07-05,Ghana,73
19743,52.78,2020-07-06,Ghana,73
19744,52.78,2020-07-07,Ghana,73
19745,52.78,2020-07-08,Ghana,73
19746,52.78,2020-07-09,Ghana,73
19747,52.78,2020-07-10,Ghana,73
19748,52.78,2020-07-11,Ghana,73
19749,52.78,2020-07-12,Ghana,73
19750,52.78,2020-07-13,Ghana,73
19751,52.78,2020-07-14,Ghana,73
19752,52.78,2020-07-15,Ghana,73
19753,52.78,2020-07-16,Ghana,73
19754,52.78,2020-07-17,Ghana,73
19755,52.78,2020-07-18,Ghana,73
19756,52.78,2020-07-19,Ghana,73
19757,52.78,2020-07-20,Ghana,73
19758,52.78,2020-07-21,Ghana,73
19759,52.78,2020-07-22,Ghana,73
19760,52.78,2020-07-23,Ghana,73
19761,52.78,2020-07-24,Ghana,73
19762,52.78,2020-07-25,Ghana,73
19763,52.78,2020-07-26,Ghana,73
19764,52.78,2020-07-27,Ghana,73
19765,52.78,2020-07-28,Ghana,73
19766,52.78,2020-07-29,Ghana,73
19767,52.78,2020-07-30,Ghana,73
19768,52.78,2020-07-31,Ghana,73
19769,52.78,2020-08-01,Ghana,73
19770,52.78,2020-08-02,Ghana,73
19771,52.78,2020-08-03,Ghana,73
19772,52.78,2020-08-04,Ghana,73
19773,52.78,2020-08-05,Ghana,73
19774,52.78,2020-08-06,Ghana,73
19775,52.78,2020-08-07,Ghana,73
19776,52.78,2020-08-08,Ghana,73
19777,52.78,2020-08-09,Ghana,73
19778,52.78,2020-08-10,Ghana,73
19779,52.78,2020-08-11,Ghana,73
19780,52.78,2020-08-12,Ghana,73
19781,52.78,2020-08-13,Ghana,73
19782,52.78,2020-08-14,Ghana,73
19783,52.78,2020-08-15,Ghana,73
19784,52.78,2020-08-16,Ghana,73
19785,52.78,2020-08-17,Ghana,73
19786,52.78,2020-08-18,Ghana,73
19787,52.78,2020-08-19,Ghana,73
19788,52.78,2020-08-20,Ghana,73
19789,52.78,2020-08-21,Ghana,73
19790,52.78,2020-08-22,Ghana,73
19791,52.78,2020-08-23,Ghana,73
19792,52.78,2020-08-24,Ghana,73
19793,52.78,2020-08-25,Ghana,73
19794,52.78,2020-08-26,Ghana,73
19795,52.78,2020-08-27,Ghana,73
19796,52.78,2020-08-28,Ghana,73
19797,52.78,2020-08-29,Ghana,73
19798,52.78,2020-08-30,Ghana,73
19799,52.78,2020-08-31,Ghana,73
19800,44.44,2020-09-01,Ghana,73
19801,44.44,2020-09-02,Ghana,73
19802,44.44,2020-09-03,Ghana,73
19803,44.44,2020-09-04,Ghana,73
19804,44.44,2020-09-05,Ghana,73
19805,44.44,2020-09-06,Ghana,73
19806,44.44,2020-09-07,Ghana,73
19807,44.44,2020-09-08,Ghana,73
19808,44.44,2020-09-09,Ghana,73
19809,44.44,2020-09-10,Ghana,73
19810,44.44,2020-09-11,Ghana,73
19811,44.44,2020-09-12,Ghana,73
19812,44.44,2020-09-13,Ghana,73
19813,44.44,2020-09-14,Ghana,73
19814,44.44,2020-09-15,Ghana,73
19815,44.44,2020-09-16,Ghana,73
19816,44.44,2020-09-17,Ghana,73
19817,44.44,2020-09-18,Ghana,73
19818,44.44,2020-09-19,Ghana,73
19819,44.44,2020-09-20,Ghana,73
19820,44.44,2020-09-21,Ghana,73
19821,44.44,2020-09-22,Ghana,73
19822,44.44,2020-09-23,Ghana,73
19823,44.44,2020-09-24,Ghana,73
19824,44.44,2020-09-25,Ghana,73
19825,44.44,2020-09-26,Ghana,73
19826,44.44,2020-09-27,Ghana,73
19827,44.44,2020-09-28,Ghana,73
19828,44.44,2020-09-29,Ghana,73
19829,44.44,2020-09-30,Ghana,73
19830,44.44,2020-10-01,Ghana,73
19831,44.44,2020-10-02,Ghana,73
19832,44.44,2020-10-03,Ghana,73
19833,44.44,2020-10-04,Ghana,73
19834,44.44,2020-10-05,Ghana,73
19835,44.44,2020-10-06,Ghana,73
19836,44.44,2020-10-07,Ghana,73
19837,44.44,2020-10-08,Ghana,73
19838,44.44,2020-10-09,Ghana,73
19839,44.44,2020-10-10,Ghana,73
19840,44.44,2020-10-11,Ghana,73
19841,44.44,2020-10-12,Ghana,73
19842,44.44,2020-10-13,Ghana,73
19843,44.44,2020-10-14,Ghana,73
19844,44.44,2020-10-15,Ghana,73
19845,44.44,2020-10-16,Ghana,73
19846,44.44,2020-10-17,Ghana,73
19847,44.44,2020-10-18,Ghana,73
19848,44.44,2020-10-19,Ghana,73
19849,44.44,2020-10-20,Ghana,73
19850,44.44,2020-10-21,Ghana,73
19851,44.44,2020-10-22,Ghana,73
19852,44.44,2020-10-23,Ghana,73
19853,44.44,2020-10-24,Ghana,73
19854,44.44,2020-10-25,Ghana,73
19855,44.44,2020-10-26,Ghana,73
19856,44.44,2020-10-27,Ghana,73
19857,44.44,2020-10-28,Ghana,73
19858,44.44,2020-10-29,Ghana,73
19859,38.89,2020-10-30,Ghana,73
19860,38.89,2020-10-31,Ghana,73
19861,38.89,2020-11-01,Ghana,73
19862,38.89,2020-11-02,Ghana,73
19863,38.89,2020-11-03,Ghana,73
19864,38.89,2020-11-04,Ghana,73
19865,38.89,2020-11-05,Ghana,73
19866,38.89,2020-11-06,Ghana,73
19867,38.89,2020-11-07,Ghana,73
19868,38.89,2020-11-08,Ghana,73
19869,38.89,2020-11-09,Ghana,73
19870,,2020-11-10,Ghana,73
19871,,2020-11-11,Ghana,73
19872,,2020-11-12,Ghana,73
19873,,2020-11-13,Ghana,73
19874,,2020-11-14,Ghana,73
19875,,2020-11-15,Ghana,73
19876,,2020-11-16,Ghana,73
19877,73.15,2020-03-20,Gibraltar,74
19878,73.15,2020-03-21,Gibraltar,74
19879,73.15,2020-03-22,Gibraltar,74
19880,73.15,2020-03-23,Gibraltar,74
19881,79.63,2020-03-24,Gibraltar,74
19882,79.63,2020-03-25,Gibraltar,74
19883,79.63,2020-03-26,Gibraltar,74
19884,79.63,2020-03-27,Gibraltar,74
19885,79.63,2020-03-28,Gibraltar,74
19886,79.63,2020-03-29,Gibraltar,74
19887,79.63,2020-03-30,Gibraltar,74
19888,79.63,2020-03-31,Gibraltar,74
19889,79.63,2020-04-01,Gibraltar,74
19890,79.63,2020-04-02,Gibraltar,74
19891,79.63,2020-04-03,Gibraltar,74
19892,79.63,2020-04-04,Gibraltar,74
19893,79.63,2020-04-05,Gibraltar,74
19894,79.63,2020-04-06,Gibraltar,74
19895,79.63,2020-04-07,Gibraltar,74
19896,79.63,2020-04-08,Gibraltar,74
19897,79.63,2020-04-09,Gibraltar,74
19898,79.63,2020-04-10,Gibraltar,74
19899,79.63,2020-04-11,Gibraltar,74
19900,79.63,2020-04-12,Gibraltar,74
19901,79.63,2020-04-13,Gibraltar,74
19902,79.63,2020-04-14,Gibraltar,74
19903,79.63,2020-04-15,Gibraltar,74
19904,79.63,2020-04-16,Gibraltar,74
19905,79.63,2020-04-17,Gibraltar,74
19906,79.63,2020-04-18,Gibraltar,74
19907,79.63,2020-04-19,Gibraltar,74
19908,79.63,2020-04-20,Gibraltar,74
19909,79.63,2020-04-21,Gibraltar,74
19910,79.63,2020-04-22,Gibraltar,74
19911,79.63,2020-04-23,Gibraltar,74
19912,79.63,2020-04-24,Gibraltar,74
19913,79.63,2020-04-25,Gibraltar,74
19914,79.63,2020-04-26,Gibraltar,74
19915,79.63,2020-04-27,Gibraltar,74
19916,79.63,2020-04-28,Gibraltar,74
19917,79.63,2020-04-29,Gibraltar,74
19918,79.63,2020-04-30,Gibraltar,74
19919,79.63,2020-05-01,Gibraltar,74
19920,75.93,2020-05-02,Gibraltar,74
19921,75.93,2020-05-03,Gibraltar,74
19922,75.93,2020-05-04,Gibraltar,74
19923,75.93,2020-05-05,Gibraltar,74
19924,75.93,2020-05-06,Gibraltar,74
19925,75.93,2020-05-07,Gibraltar,74
19926,75.93,2020-05-08,Gibraltar,74
19927,75.93,2020-05-09,Gibraltar,74
19928,75.93,2020-05-10,Gibraltar,74
19929,75.93,2020-05-11,Gibraltar,74
19930,75.93,2020-05-12,Gibraltar,74
19931,75.93,2020-05-13,Gibraltar,74
19932,78.7,2020-05-14,Gibraltar,74
19933,78.7,2020-05-15,Gibraltar,74
19934,78.7,2020-05-16,Gibraltar,74
19935,78.7,2020-05-17,Gibraltar,74
19936,78.7,2020-05-18,Gibraltar,74
19937,78.7,2020-05-19,Gibraltar,74
19938,78.7,2020-05-20,Gibraltar,74
19939,75.93,2020-05-21,Gibraltar,74
19940,68.52,2020-05-22,Gibraltar,74
19941,68.52,2020-05-23,Gibraltar,74
19942,68.52,2020-05-24,Gibraltar,74
19943,68.52,2020-05-25,Gibraltar,74
19944,64.81,2020-05-26,Gibraltar,74
19945,64.81,2020-05-27,Gibraltar,74
19946,64.81,2020-05-28,Gibraltar,74
19947,64.81,2020-05-29,Gibraltar,74
19948,64.81,2020-05-30,Gibraltar,74
19949,64.81,2020-05-31,Gibraltar,74
19950,53.7,2020-06-01,Gibraltar,74
19951,53.7,2020-06-02,Gibraltar,74
19952,53.7,2020-06-03,Gibraltar,74
